session_date,user_id,visits,pageviews,transactions,revenue,device,country
2016-09-22,7181306119502616174,1,1,,,desktop,Denmark
2016-09-22,8136324493644351653,1,1,,,desktop,Philippines
2016-09-22,1659805493357202543,1,1,,,desktop,Colombia
2016-09-22,4721839932777277023,1,1,,,desktop,Italy
2016-09-22,5797467739857346802,1,1,,,desktop,Spain
2016-09-22,6158320483145540405,1,1,,,desktop,Netherlands
2016-09-22,3744527496096627583,1,1,,,mobile,United States
2016-09-22,1708620684363513881,1,1,,,mobile,Singapore
2016-09-22,4319767533238992556,1,1,,,desktop,Taiwan
2016-09-22,9227076997968786429,1,1,,,mobile,United Kingdom
2016-09-22,0455231599838315357,1,1,,,desktop,Indonesia
2016-09-22,9816097540512177408,1,1,,,desktop,Indonesia
2016-09-22,3316631219798107977,1,2,,,desktop,Romania
2016-09-22,7401824808434917969,1,2,,,desktop,Czechia
2016-09-22,6220053380375760337,1,2,,,desktop,Philippines
2016-09-22,9032662769776651872,1,2,,,desktop,Mexico
2016-09-22,8816649431416871668,1,2,,,mobile,Mexico
2016-09-22,8368406304859991747,1,2,,,desktop,India
2016-09-22,3578377717718393113,1,2,,,desktop,Brazil
2016-09-22,1270227141798981694,1,2,,,desktop,France
2016-09-22,1942415652399023594,1,2,,,desktop,United States
2016-09-22,1268863185193144631,1,2,,,desktop,Mexico
2016-09-22,7918638652293755476,1,3,,,desktop,Colombia
2016-09-22,9943147097366470798,1,3,,,desktop,Tunisia
2016-09-22,6575319246171113088,1,4,,,desktop,United States
2016-09-22,1262928671174262799,1,4,,,desktop,United Kingdom
2016-09-25,2803836845490231609,1,1,,,mobile,Canada
2016-09-25,4122246818365003856,1,1,,,mobile,United States
2016-09-25,3202820198782308015,1,1,,,mobile,United Kingdom
2016-09-25,5059722003464347513,1,1,,,desktop,Russia
2016-09-25,4502184889516158501,1,1,,,desktop,Poland
2016-09-25,1112218599561023487,1,1,,,desktop,Indonesia
2016-09-25,0661936628421364170,1,1,,,desktop,Belgium
2016-09-25,0602043121592420169,1,1,,,desktop,Philippines
2016-09-25,1095044365170356189,1,1,,,desktop,(not set)
2016-09-25,6217557469457018356,1,1,,,desktop,Taiwan
2016-09-25,4913801338365738862,1,1,,,mobile,United States
2016-09-25,835035902519581140,1,1,,,desktop,Turkey
2016-09-25,8846675778038503004,1,1,,,desktop,Philippines
2016-09-25,0243021200720273041,1,1,,,desktop,Pakistan
2016-09-25,4535629529547256111,1,1,,,desktop,Philippines
2016-09-25,3295595348953040569,1,1,,,desktop,Croatia
2016-09-25,1761875809425162385,1,1,,,desktop,Dominican Republic
2016-09-25,3400991876531990101,1,1,,,desktop,Turkey
2016-09-25,3764284759331375888,1,1,,,desktop,Turkey
2016-09-25,3513282535896493691,1,1,,,mobile,United States
2016-09-25,4706434418380429104,1,2,,,desktop,United States
2016-09-25,5547634795380289201,1,2,,,desktop,Azerbaijan
2016-09-25,4591480890953713915,1,2,,,desktop,Canada
2016-09-25,854892211516318616,1,2,,,desktop,Turkey
2016-09-25,8196862752401150350,1,3,,,desktop,United States
2016-09-25,331411053535415728,1,5,,,tablet,United States
2016-09-25,1804428151166774298,1,5,,,mobile,Canada
2016-09-25,161756679700738527,1,5,,,desktop,United States
2016-09-25,6629597757307473413,1,15,,,desktop,Japan
2016-09-25,0147601968852145702,1,19,1,198.68,desktop,United States
2016-09-25,3928039807365227532,1,21,,,desktop,Canada
2016-09-25,1889446797400507159,1,38,,,desktop,United States
2016-09-13,9348520472716961868,1,1,,,desktop,Germany
2016-09-13,103185123358457761,1,1,,,desktop,Germany
2016-09-13,9416055008092996565,1,1,,,desktop,Australia
2016-09-13,0009647556482453519,1,1,,,desktop,Russia
2016-09-13,9483254351583134933,1,1,,,desktop,Turkey
2016-09-13,278317057884299695,1,1,,,desktop,Israel
2016-09-13,4658966888094018647,1,1,,,desktop,Indonesia
2016-09-13,9576780069638604441,1,1,,,desktop,Saudi Arabia
2016-09-13,8368530841714931546,1,1,,,desktop,Morocco
2016-09-13,1556396606420898773,1,1,,,desktop,Russia
2016-09-13,6130442451182344024,1,1,,,desktop,Kazakhstan
2016-09-13,7123816887737617987,1,1,,,desktop,Brazil
2016-09-13,8947276309506799405,1,1,,,desktop,Argentina
2016-09-13,4750586456798047548,1,1,,,desktop,Germany
2016-09-13,7446913332590994959,1,1,,,mobile,Cameroon
2016-09-13,8190982704777306847,1,1,,,desktop,Germany
2016-09-13,9894617163908050774,1,1,,,desktop,Norway
2016-09-13,8917795083362722865,1,1,,,desktop,Serbia
2016-09-13,7759145192901173410,1,1,,,desktop,United Kingdom
2016-09-13,4949908673262388893,1,1,,,desktop,Philippines
2016-09-13,1584180560170718208,1,1,,,desktop,Australia
2016-09-13,544174585764316204,1,1,,,desktop,Malaysia
2016-09-13,5750050166291606938,1,1,,,desktop,United States
2016-09-13,7363057650343117298,1,1,,,desktop,United States
2016-09-13,9370766028415354494,1,1,,,desktop,United States
2016-09-13,8768525146037796190,1,1,,,desktop,Canada
2016-09-13,4963326802393939163,1,1,,,desktop,United States
2016-09-13,410159628037062792,1,2,,,desktop,Germany
2016-09-13,5954626110534734150,1,2,,,mobile,United Kingdom
2016-09-13,7187440171623226024,1,2,,,desktop,Estonia
2016-09-13,8737384560474837164,1,2,,,desktop,Turkey
2016-09-13,8263821029102000483,1,2,,,desktop,Venezuela
2016-09-13,5895389565320227328,1,2,,,desktop,United States
2016-09-13,4601616828380563515,1,2,,,desktop,Mexico
2016-09-13,6604665637450377743,1,2,,,desktop,United States
2016-09-13,8334395249709297902,1,2,,,desktop,Philippines
2016-09-13,2667903623713655369,1,3,,,desktop,United States
2016-09-13,5617804999106244839,1,3,,,desktop,United States
2016-09-13,5624715997244630435,1,3,,,desktop,France
2016-09-13,4624835886533603219,1,3,,,mobile,Hong Kong
2016-09-13,6149490859061671746,1,2,,,desktop,Philippines
2016-09-13,5773235981151713090,1,4,,,mobile,United States
2016-09-13,2207200168485655738,1,3,,,desktop,United Kingdom
2016-09-13,9230522252071792167,1,4,,,desktop,United Kingdom
2016-09-13,2555109665057348487,1,4,,,desktop,Turkey
2016-09-13,9899893500362671072,1,3,,,desktop,United States
2016-09-13,3265365030276169545,1,8,,,mobile,Denmark
2016-09-13,4973034729997951235,1,9,,,mobile,(not set)
2016-09-13,1616635312025969512,1,11,,,desktop,United States
2016-09-13,6464622084150822807,1,13,,,mobile,United States
2016-09-13,2433086591277962490,1,14,,,mobile,United States
2016-09-13,5897249567099837343,1,13,,,desktop,Vietnam
2016-09-13,0531034270571909500,1,16,,,desktop,United States
2016-09-13,3034392706156426054,1,29,,,mobile,United States
2016-09-13,5341101778346286262,1,39,1,71.32,desktop,United States
2016-09-13,6469510127903919875,1,64,,,desktop,United States
2016-09-21,5855667362115773395,1,1,,,desktop,United States
2016-09-21,2400248225109611353,1,2,,,desktop,United States
2016-09-21,2554216330263603193,1,3,,,desktop,United States
2016-09-21,5436484048147970539,1,4,,,desktop,Canada
2016-09-21,3357165617525541812,1,4,,,desktop,India
2016-09-21,7385346292825044509,1,6,,,desktop,United States
2016-09-21,574179191315273316,1,6,,,desktop,United States
2016-09-21,7965509775671570942,1,4,,,desktop,United States
2016-09-21,5342527407066035660,1,8,,,desktop,United States
2016-09-21,8874986476437588959,1,8,,,desktop,United States
2016-09-21,5919206761769838224,1,10,,,desktop,United States
2016-09-21,1292918695745531394,1,8,,,desktop,United States
2016-09-21,2443108410604168686,1,15,,,desktop,Colombia
2016-09-21,8216269547997317858,1,23,,,desktop,Germany
2016-09-21,6783918154621745224,1,21,,,mobile,United States
2016-09-21,5432060363704066851,1,27,,,desktop,Canada
2016-09-21,2616240173389988716,1,33,1,85.58,desktop,United States
2016-09-21,957569355739793637,1,44,,,desktop,United States
2016-09-21,0885474604151480044,1,1,,,desktop,Italy
2016-09-21,6760765877018054666,1,1,,,desktop,Poland
2016-09-21,0975734657545738054,1,1,,,desktop,Ireland
2016-09-21,0714429164414918524,1,1,,,desktop,United Kingdom
2016-09-21,8443706781951332603,1,1,,,desktop,United States
